PERSON_ID,PLAYER_NAME,DRAFT_YEAR,OVERALL_PICK,ROUND_NUMBER,ROUND_PICK,PerformanceScore,ExpectedPerformanceScore,VOE,ROOKIE_SALARY_YEAR_1,ROI,ROI_scaled,NUM_SEASONS_PLAYED_IN_DATA,GP,MIN,PTS,REB,AST
203498,Shabazz Muhammad,2013,14,1,14,1.1258543714615712,1.6235892221864359,-0.4977348507248647,1519400.0,7.409861599720753e-07,0.7409861599720753,5.0,267.0,4655.0,2410.0,739.0,144.0
203507,Giannis Antetokounmpo,2013,15,1,15,12.084518496161278,1.3619425294075354,10.722575966753743,1443300.0,8.372838977455331e-06,8.37283897745533,5.0,393.0,12862.0,6751.0,2946.0,1497.0
203512,Lucas Nogueira,2013,16,1,16,-2.2290585065837547,0.1436090356304043,-2.372667542214159,1371200.0,-1.6256260987337768e-06,-1.6256260987337767,4.0,141.0,1754.0,446.0,388.0,72.0
203471,Dennis Schröder,2013,17,1,17,7.178085737991442,1.632304885072192,5.54578085291925,1302600.0,5.510583247344881e-06,5.510583247344881,5.0,352.0,8341.0,4545.0,884.0,1675.0
203499,Shane Larkin,2013,18,1,18,1.4614368670416669,1.2957977938639158,0.16563907317775106,1237500.0,1.1809590844781145e-06,1.1809590844781146,4.0,256.0,4880.0,1399.0,490.0,737.0
203508,Sergey Karasev,2013,19,1,19,-3.1182748592374,1.7169155203806519,-4.8351903796180515,1181800.0,-2.638580859060247e-06,-2.638580859060247,3.0,95.0,1110.0,287.0,140.0,87.0
203503,Tony Snell,2013,20,1,20,3.4988387577095765,0.42858825668858747,3.070250501020989,1134500.0,3.0840359257025798e-06,3.0840359257025796,5.0,368.0,8333.0,2318.0,888.0,387.0
203476,Gorgui Dieng,2013,21,1,21,6.597182843602229,2.1949037398820344,4.402279103720195,1089100.0,6.057462899276677e-06,6.057462899276676,5.0,376.0,9217.0,3109.0,2501.0,557.0
203486,Mason Plumlee,2013,22,1,22,2.9667835284114696,0.1850630339177511,2.7817204944937184,1045600.0,2.837398171778376e-06,2.837398171778376,4.0,261.0,5734.0,2231.0,1621.0,430.0
203524,Solomon Hill,2013,23,1,23,1.7326270390578493,0.8341716057807225,0.8984554332771268,1003800.0,1.7260679807310711e-06,1.726067980731071,5.0,261.0,6034.0,1614.0,864.0,416.0
203501,Tim Hardaway Jr.,2013,24,1,24,4.5368089890929655,0.4861859308351865,4.050623058257779,963600.0,4.708186995737822e-06,4.708186995737822,5.0,338.0,8459.0,4093.0,811.0,581.0
203493,Reggie Bullock Jr.,2013,25,1,25,-2.9739776432955045,-0.40273951461954993,-2.5712381286759545,925100.0,-3.2147634237331147e-06,-3.214763423733115,3.0,116.0,1163.0,306.0,172.0,47.0
203460,Andre Roberson,2013,26,1,26,2.1044734237044507,0.8767131306301804,1.2277602930742701,894400.0,2.3529443467178563e-06,2.352944346717856,5.0,295.0,6651.0,1356.0,1188.0,257.0
203497,Rudy Gobert,2013,27,1,27,6.813724581149882,1.417854825387009,5.395869755762873,868600.0,7.844490652947135e-06,7.844490652947135,5.0,325.0,9084.0,3240.0,3234.0,384.0
203520,Livio Jean-Charles,2013,28,1,28,-4.645271505810585,0.4260862663827283,-5.071357772193313,863300.0,-5.380831119901059e-06,-5.3808311199010594,0.0,0.0,0.0,0.0,0.0,0.0
203462,Archie Goodwin,2013,29,1,29,-1.4026389092152582,-0.31484615659863735,-1.087792752616621,857000.0,-1.636684841558061e-06,-1.636684841558061,4.0,162.0,2366.0,1025.0,331.0,205.0
203517,Nemanja Nedovic,2013,30,1,30,-4.36429072279837,0.8805305586342472,-5.244821281432618,850800.0,-5.129631785141479e-06,-5.129631785141479,1.0,24.0,142.0,26.0,15.0,13.0
203459,Allen Crabbe,2013,31,2,1,2.8984069529161314,-1.0732534758621908,3.971660428778322,,,,5.0,301.0,7339.0,2868.0,848.0,355.0
203518,Alex Abrines,2013,32,2,2,-1.6002703672739798,-1.965802482302751,0.36553211502877114,,,,3.0,174.0,2777.0,924.0,248.0,88.0
203467,Carrick Felix,2013,33,2,3,-4.555699528219667,-1.1083681444846332,-3.4473313837350337,,,,1.0,7.0,38.0,19.0,6.0,4.0
203477,Isaiah Canaan,2013,34,2,4,-1.0847259308909583,-1.1712751083287867,0.08654917743782842,,,,3.0,146.0,3156.0,1379.0,285.0,257.0
203318,Glen Rice,2013,35,2,5,-4.411037222222315,-1.534077619330717,-2.8769596028915974,,,,2.0,16.0,152.0,43.0,24.0,9.0
203492,Ray McCallum,2013,36,2,6,-1.1034626838258743,-1.240312107356127,0.13684942353025265,,,,3.0,154.0,2807.0,920.0,306.0,368.0
203502,Tony Mitchell,2013,37,2,7,-4.414461103725515,-0.9647556256991736,-3.449705478026341,,,,1.0,21.0,79.0,22.0,26.0,2.0
203489,Nate Wolters,2013,38,2,8,-2.683690354817255,-1.223030394343856,-1.460659960473399,,,,3.0,84.0,1575.0,461.0,185.0,209.0
203481,Jeff Withey,2013,39,2,9,-1.3738503837064107,-1.9876302770414147,0.613779893335004,,,,5.0,207.0,2072.0,666.0,518.0,64.0
203511,Grant Jerrett,2013,40,2,10,-4.544441354664613,-1.7174084704503874,-2.827032884214226,,,,1.0,8.0,51.0,16.0,9.0,3.0
203479,Jamaal Franklin,2013,41,2,11,-4.342739800734001,-1.3122861572815279,-3.030453643452473,,,,2.0,24.0,175.0,42.0,25.0,9.0
203510,Pierre Jackson,2013,42,2,12,-4.4854396232892055,-1.6659636172687429,-2.8194760060204627,,,,1.0,9.0,84.0,35.0,9.0,19.0
203495,Ricky Ledo,2013,43,2,13,-4.209013152757156,-2.4236821005068823,-1.7853310522502737,,,,2.0,28.0,277.0,109.0,38.0,21.0
203488,Mike Muscala,2013,44,2,14,0.241303881978062,-3.0261837406478937,3.2674876226259557,,,,5.0,243.0,3579.0,1308.0,758.0,212.0
203525,Marko Todorovic,2013,45,2,15,-4.645271505810585,-1.7843466646131085,-2.860924841197476,,,,0.0,0.0,0.0,0.0,0.0,0.0
203475,Erick Green,2013,46,2,16,-3.9106649628347734,-2.049415723669684,-1.8612492391650894,,,,2.0,52.0,452.0,159.0,37.0,42.0
203526,Raul Neto,2013,47,2,17,0.22946044782270758,-2.485888414134478,2.7153488619571853,,,,5.0,253.0,3485.0,1230.0,322.0,471.0
203527,Ryan Kelly,2013,48,2,18,-0.9807623667391687,-2.712561145630282,1.7317987788911133,,,,4.0,163.0,3125.0,981.0,504.0,215.0
203513,Erik Murphy,2013,49,2,19,-4.427042539022894,-1.9314093933621017,-2.4956331456607925,,,,1.0,24.0,62.0,6.0,8.0,2.0
203516,James Ennis III,2013,50,2,20,-2.9733231670389983,-3.311162269425915,0.3378391023869165,,,,2.0,84.0,1380.0,471.0,218.0,69.0
203528,Romero Osby,2013,51,2,21,-4.645271505810585,-3.5891324097242014,-1.0561390960863832,,,,0.0,0.0,0.0,0.0,0.0,0.0
203485,Lorenzo Brown,2013,52,2,22,-2.824084103327202,-2.717694488270481,-0.10638961505672073,,,,5.0,103.0,1185.0,293.0,151.0,183.0
203470,Colton Iverson,2013,53,2,23,-4.645271505810585,-4.123214738704586,-0.5220567671059984,,,,0.0,0.0,0.0,0.0,0.0,0.0
203529,Arsalan Kazemi,2013,54,2,24,-4.645271505810585,-4.148061939204408,-0.4972095666061769,,,,0.0,0.0,0.0,0.0,0.0,0.0
203530,Joffrey Lauvergne,2013,55,2,25,-1.3120825351489864,-2.78973278702939,1.4776502518804036,,,,3.0,153.0,2289.0,933.0,618.0,139.0
203491,Peyton Siva,2013,56,2,26,-4.286503104759737,-3.7586155462502324,-0.5278875585095042,,,,1.0,24.0,224.0,54.0,14.0,34.0
203531,Alex Oriakhi,2013,57,2,27,-4.645271505810585,-4.315209641304214,-0.3300618645063711,,,,0.0,0.0,0.0,0.0,0.0,0.0
203472,Deshaun Thomas,2013,58,2,28,-4.645271505810585,-3.8687780900768662,-0.7764934157337184,,,,0.0,0.0,0.0,0.0,0.0,0.0
203532,Bojan Dubljevic,2013,59,2,29,-4.645271505810585,-4.543081258867477,-0.10219024694310797,,,,0.0,0.0,0.0,0.0,0.0,0.0
203533,Janis Timma,2013,60,2,30,-4.645271505810585,-3.3328690349645442,-1.3124024708460404,,,,0.0,0.0,0.0,0.0,0.0,0.0
203952,Andrew Wiggins,2014,1,1,1,10.213452839596735,8.481838049306718,1.731614790290017,4436900.0,2.301934422591615e-06,2.3019344225916147,5.0,400.0,14384.0,7768.0,1703.0,867.0
203953,Jabari Parker,2014,2,1,2,3.0706684820759715,4.571503588611435,-1.5008351065354635,3969800.0,7.735070991173287e-07,0.7735070991173287,5.0,222.0,6659.0,3350.0,1239.0,457.0
203954,Joel Embiid,2014,3,1,3,8.178057797455125,7.207031910243829,0.9710258872112956,3565000.0,2.293985356929909e-06,2.293985356929909,5.0,260.0,7943.0,6456.0,2936.0,796.0
203932,Aaron Gordon,2014,4,1,4,6.876836095689777,5.498720180722668,1.3781159149671085,3214200.0,2.139517172450307e-06,2.139517172450307,5.0,341.0,9500.0,4249.0,2112.0,736.0
203957,Danté Exum,2014,5,1,5,0.13442147095393212,5.6070193539629205,-5.472597883008988,2910600.0,4.618342298973824e-08,0.04618342298973824,5.0,215.0,4027.0,1231.0,369.0,469.0
203935,Marcus Smart,2014,6,1,6,6.435932215340392,3.284608943102659,3.151323272237733,2643600.0,2.4345332937435286e-06,2.4345332937435287,5.0,341.0,9688.0,3174.0,1204.0,1337.0
203944,Julius Randle,2014,7,1,7,7.797765316158162,5.411582922276298,2.386182393881864,2413300.0,3.2311628542486065e-06,3.2311628542486064,5.0,311.0,8854.0,4784.0,2753.0,847.0
203917,Nik Stauskas,2014,8,1,8,1.4004478690052136,2.4915856085804453,-1.0911377395752317,2210900.0,6.334288610996488e-07,0.6334288610996488,4.0,261.0,5602.0,1869.0,560.0,431.0
203943,Noah Vonleh,2014,9,1,9,-0.5285998844204675,3.986208314329898,-4.514808198750366,2032300.0,-2.600993379030987e-07,-0.2600993379030987,4.0,198.0,3097.0,838.0,922.0,86.0
203901,Elfrid Payton,2014,10,1,10,5.525045544978944,2.9660976465445814,2.5589478984343628,1930600.0,2.8618282114259528e-06,2.861828211425953,4.0,256.0,7597.0,2779.0,1097.0,1647.0
203926,Doug McDermott,2014,11,1,11,-0.7217460397072977,2.0688635307930068,-2.7906095705003047,1834100.0,-3.935150971633486e-07,-0.3935150971633486,3.0,183.0,3690.0,1465.0,417.0,123.0
203967,Dario Šarić,2014,12,1,12,3.421161458899251,3.095875325808867,0.32528613309038423,1742400.0,1.9634765030413516e-06,1.9634765030413517,3.0,240.0,6461.0,3039.0,1490.0,511.0
203897,Zach LaVine,2014,13,1,13,5.722791791685988,2.3902527145615435,3.3325390771244443,1655300.0,3.45725354418292e-06,3.45725354418292,5.0,293.0,8772.0,4710.0,990.0,1021.0
203933,T.J. Warren,2014,14,1,14,3.1956172412126636,1.6235892221864359,1.5720280190262277,1572600.0,2.0320597998300037e-06,2.032059799830004,5.0,261.0,7234.0,3754.0,1078.0,293.0
203940,Adreian Payne,2014,15,1,15,-2.7677994993221287,1.3619425294075354,-4.129742028729664,1493800.0,-1.8528581465538417e-06,-1.8528581465538416,3.0,102.0,1361.0,408.0,306.0,66.0
203994,Jusuf Nurkić,2014,16,1,16,-0.18405803019741537,0.1436090356304043,-0.3276670658278197,1419200.0,-1.2969139670054635e-07,-0.12969139670054636,3.0,159.0,3041.0,1351.0,1024.0,213.0
203923,James Young,2014,17,1,17,-3.408073766952363,1.632304885072192,-5.040378652024555,1348200.0,-2.5278695794039185e-06,-2.5278695794039185,4.0,95.0,812.0,219.0,96.0,28.0
203898,Tyler Ennis,2014,18,1,18,-2.690860841235544,1.2957977938639158,-3.98665863509946,1280800.0,-2.1009219559927732e-06,-2.1009219559927734,3.0,110.0,1261.0,385.0,129.0,202.0
203914,Gary Harris,2014,19,1,19,4.480967603805412,1.7169155203806519,2.76405208342476,1223200.0,3.6633155688402646e-06,3.6633155688402645,5.0,312.0,8884.0,3878.0,798.0,661.0
203998,Bruno Caboclo,2014,20,1,20,-4.248974254897749,0.42858825668858747,-4.677562511586336,1174200.0,-3.618612037896226e-06,-3.618612037896226,4.0,33.0,206.0,53.0,35.0,8.0
203956,Mitch McGary,2014,21,1,21,-3.713617098361727,2.1949037398820344,-5.908520838243762,1127200.0,-3.2945503001789627e-06,-3.2945503001789627,2.0,52.0,557.0,227.0,183.0,17.0
203919,Jordan Adams,2014,22,1,22,-4.200319373223111,0.1850630339177511,-4.385382407140862,1082200.0,-3.8812782971937825e-06,-3.8812782971937825,2.0,32.0,263.0,101.0,30.0,19.0
203918,Rodney Hood,2014,23,1,23,1.4799191046244249,0.8341716057807225,0.6457474988437024,1038900.0,1.4245058279183992e-06,1.4245058279183993,4.0,209.0,5730.0,2557.0,640.0,422.0
203894,Shabazz Napier,2014,24,1,24,1.5995111198723895,0.4861859308351865,1.113325189037203,997300.0,1.6038414919005208e-06,1.6038414919005208,5.0,289.0,4643.0,1855.0,499.0,587.0
203991,Clint Capela,2014,25,1,25,5.407652172812337,-0.40273951461954993,5.810391687431887,957500.0,5.6476785094645815e-06,5.647678509464582,5.0,295.0,7395.0,3532.0,2706.0,276.0
203798,PJ Hairston,2014,26,1,26,-2.4615211208009247,0.8767131306301804,-3.338234251431105,925700.0,-2.6590916288224315e-06,-2.6590916288224316,2.0,111.0,2000.0,664.0,266.0,59.0
203992,Bogdan Bogdanović,2014,27,1,27,6.083706347776469,1.417854825387009,4.6658515223894605,899000.0,6.767192822888175e-06,6.767192822888175,5.0,316.0,9042.0,4501.0,1083.0,1073.0
203912,C.J. Wilcox,2014,28,1,28,-3.8691187455164346,0.4260862663827283,-4.295205011899163,893500.0,-4.330295182447045e-06,-4.330295182447045,3.0,66.0,376.0,132.0,31.0,30.0
203962,Josh Huestis,2014,29,1,29,-3.40826920059669,-0.31484615659863735,-3.093423043998053,887000.0,-3.8424680953739465e-06,-3.8424680953739463,3.0,76.0,1068.0,187.0,180.0,23.0
203937,Kyle Anderson,2014,30,1,30,2.6934362990922764,0.8805305586342472,1.8129057404580293,880600.0,3.0586376324009498e-06,3.05863763240095,5.0,300.0,5883.0,1601.0,1171.0,572.0
203996,Damien Inglis,2014,31,2,1,-4.3720106689470075,-1.0732534758621908,-3.2987571930848167,,,,1.0,20.0,156.0,36.0,31.0,10.0
203909,KJ McDaniels,2014,32,2,2,-2.324675482688043,-1.965802482302751,-0.358873000385292,,,,3.0,128.0,1799.0,656.0,272.0,86.0
203925,Joe Harris,2014,33,2,3,1.9474292608137078,-1.1083681444846332,3.0557974052983408,,,,5.0,262.0,5915.0,2454.0,742.0,391.0
203921,Cleanthony Early,2014,34,2,4,-3.636672528481767,-1.1712751083287867,-2.4653974201529802,,,,2.0,56.0,801.0,241.0,123.0,42.0
203950,Jarnell Stokes,2014,35,2,5,-4.289859697678418,-1.534077619330717,-2.7557820783477007,,,,3.0,28.0,152.0,67.0,40.0,7.0
203948,Johnny O'Bryant III,2014,36,2,6,-2.831801671702346,-1.240312107356127,-1.5914895643462192,,,,3.0,111.0,1306.0,338.0,259.0,55.0
203908,DeAndre Daniels,2014,37,2,7,-4.645271505810585,-0.9647556256991736,-3.680515880111411,,,,0.0,0.0,0.0,0.0,0.0,0.0
203915,Spencer Dinwiddie,2014,38,2,8,3.548859663394352,-1.223030394343856,4.771890057738208,,,,5.0,253.0,6168.0,2785.0,654.0,1146.0
203924,Jerami Grant,2014,39,2,9,0.701936153720498,-1.9876302770414147,2.6895664307619125,,,,3.0,222.0,4974.0,1597.0,764.0,260.0
203922,Glenn Robinson III,2014,40,2,10,-1.9573636416612201,-1.7174084704503874,-0.23995517121083276,,,,3.0,149.0,2196.0,663.0,353.0,84.0
203999,Nikola Jokić,2014,41,2,11,13.494185439738605,-1.3122861572815279,14.806471597020133,,,,5.0,381.0,11053.0,6462.0,3657.0,2098.0
203910,Nick Johnson,2014,42,2,12,-4.250558628077528,-1.6659636172687429,-2.5845950108087847,,,,1.0,28.0,262.0,74.0,39.0,11.0
204002,Edy Tavares,2014,43,2,13,-4.452793190250347,-2.4236821005068823,-2.0291110897434645,,,,2.0,13.0,101.0,33.0,32.0,4.0
203900,Markel Brown,2014,44,2,14,-2.4336123252367696,-3.0261837406478937,0.5925714154111241,,,,3.0,113.0,1794.0,584.0,234.0,132.0
203939,Dwight Powell,2014,45,2,15,-1.0954065289406465,-1.7843466646131085,0.688940135672462,,,,3.0,175.0,2561.0,1005.0,629.0,102.0
203903,Jordan Clarkson,2014,46,2,16,3.3133091982317273,-2.049415723669684,5.362724921901411,,,,4.0,248.0,7057.0,3486.0,808.0,659.0
203893,Russ Smith,2014,47,2,17,-4.317570295907438,-2.485888414134478,-1.83168188177296,,,,2.0,27.0,131.0,53.0,15.0,19.0
203934,Lamar Patterson,2014,48,2,18,-4.010856637216193,-2.712561145630282,-1.298295491585911,,,,2.0,40.0,435.0,93.0,57.0,45.0
203946,Cameron Bairstow,2014,49,2,19,-4.241595630700644,-1.9314093933621017,-2.3101862373385424,,,,2.0,36.0,167.0,44.0,36.0,7.0
203938,Alec Brown,2014,50,2,20,-4.645271505810585,-3.311162269425915,-1.3341092363846698,,,,0.0,0.0,0.0,0.0,0.0,0.0
203648,Thanasis Antetokounmpo,2014,51,2,21,-2.217891807769241,-3.5891324097242014,1.3712406019549603,,,,5.0,164.0,1365.0,449.0,294.0,98.0
203995,Vasilije Micić,2014,52,2,22,-2.9591200110512217,-2.717694488270481,-0.24142552278074048,,,,2.0,65.0,1197.0,422.0,90.0,263.0
203993,Alessandro Gentile,2014,53,2,23,-4.645271505810585,-4.123214738704586,-0.5220567671059984,,,,0.0,0.0,0.0,0.0,0.0,0.0
204009,Nemanja Dangubic,2014,54,2,24,-4.645271505810585,-4.148061939204408,-0.4972095666061769,,,,0.0,0.0,0.0,0.0,0.0,0.0
203902,Semaj Christon,2014,55,2,25,-3.426779705777215,-2.78973278702939,-0.6370469187478252,,,,1.0,64.0,973.0,183.0,87.0,130.0
203906,Devyn Marble,2014,56,2,26,-3.989699506164055,-3.7586155462502324,-0.23108395991382258,,,,2.0,44.0,457.0,97.0,69.0,29.0
204010,Louis Labeyrie,2014,57,2,27,-4.645271505810585,-4.315209641304214,-0.3300618645063711,,,,0.0,0.0,0.0,0.0,0.0,0.0
203895,Jordan McRae,2014,58,2,28,-3.244594091825281,-3.8687780900768662,0.6241839982515853,,,,3.0,86.0,913.0,420.0,101.0,74.0
203904,Xavier Thames,2014,59,2,29,-4.645271505810585,-4.543081258867477,-0.10219024694310797,,,,0.0,0.0,0.0,0.0,0.0,0.0
203928,Cory Jefferson,2014,60,2,30,-3.702687443520466,-3.3328690349645442,-0.36981840855592196,,,,2.0,58.0,581.0,205.0,161.0,16.0
1626157,Karl-Anthony Towns,2015,1,1,1,12.9571451806616,8.481838049306718,4.475307131354882,4592200.0,2.8215550674320804e-06,2.8215550674320804,5.0,358.0,12307.0,8113.0,4209.0,992.0
1626156,D'Angelo Russell,2015,2,1,2,7.443557422081926,4.571503588611435,2.872053833470491,4108800.0,1.8116134691593472e-06,1.8116134691593473,5.0,305.0,8812.0,5272.0,1121.0,1587.0
1626143,Jahlil Okafor,2015,3,1,3,-0.7805230545381302,7.207031910243829,-7.9875549647819595,3689700.0,-2.115410614787463e-07,-0.2115410614787463,3.0,131.0,3078.0,1694.0,698.0,135.0
204001,Kristaps Porziņģis,2015,4,1,4,6.3853355979327215,5.498720180722668,0.8866154172100531,3326700.0,1.9194203258282146e-06,1.9194203258282145,5.0,286.0,8905.0,5341.0,2238.0,418.0
1626209,Mario Hezonja,2015,5,1,5,2.839413757633629,5.6070193539629205,-2.7676055963292914,3012500.0,9.425439859364744e-07,0.9425439859364744,5.0,330.0,6107.0,2284.0,1026.0,415.0
1626161,Willie Cauley-Stein,2015,6,1,6,5.584560230838534,3.284608943102659,2.2999512877358748,2736100.0,2.04106583488854e-06,2.0410658348885398,5.0,336.0,8031.0,3294.0,2134.0,543.0
1626144,Emmanuel Mudiay,2015,7,1,7,1.4299117731645619,5.411582922276298,-3.9816711491117363,2497800.0,5.724684815295708e-07,0.5724684815295707,3.0,187.0,4718.0,2028.0,562.0,795.0
1626169,Stanley Johnson,2015,8,1,8,1.1338143901605937,2.4915856085804453,-1.3577712184198516,2288200.0,4.955049340794484e-07,0.49550493407944834,4.0,237.0,5199.0,1627.0,789.0,363.0
1626163,Frank Kaminsky,2015,9,1,9,4.033554960096495,3.986208314329898,0.047346645766597195,2103500.0,1.9175445496061304e-06,1.9175445496061305,5.0,321.0,7029.0,3136.0,1298.0,527.0
1626159,Justise Winslow,2015,10,1,10,3.1303022154044506,2.9660976465445814,0.16420456885986923,1998200.0,1.5665610126135775e-06,1.5665610126135776,5.0,241.0,6849.0,2181.0,1295.0,658.0
1626167,Myles Turner,2015,11,1,11,6.55329214114385,2.0688635307930068,4.484428610350843,1898300.0,3.4521899284327293e-06,3.452189928432729,5.0,342.0,9689.0,4353.0,2276.0,421.0
1626168,Trey Lyles,2015,12,1,12,3.728075848044987,3.095875325808867,0.6322005222361202,1803400.0,2.067248446293106e-06,2.0672484462931062,5.0,351.0,6322.0,2602.0,1488.0,375.0
1626164,Devin Booker,2015,13,1,13,9.892042445539278,2.3902527145615435,7.501789730977735,1713200.0,5.774014969378518e-06,5.774014969378518,5.0,342.0,11458.0,7683.0,1242.0,1610.0
1626166,Cameron Payne,2015,14,1,14,-2.151475293759604,1.6235892221864359,-3.7750645159460396,1627600.0,-1.3218698044726e-06,-1.3218698044726,3.0,113.0,1742.0,664.0,202.0,276.0
1626162,Kelly Oubre Jr.,2015,15,1,15,1.7701417680825509,1.3619425294075354,0.4081992386750155,1546100.0,1.1449076826095018e-06,1.1449076826095017,4.0,263.0,5687.0,2364.0,953.0,222.0
1626179,Terry Rozier,2015,16,1,16,5.015239244111842,0.1436090356304043,4.871630208481438,1468900.0,3.414282282055853e-06,3.414282282055853,5.0,335.0,7598.0,3224.0,1249.0,890.0
1626173,Rashad Vaughn,2015,17,1,17,-2.8653249768686866,1.632304885072192,-4.4976298619408785,1395400.0,-2.0534076084769145e-06,-2.0534076084769146,3.0,116.0,1495.0,364.0,141.0,62.0
1626155,Sam Dekker,2015,18,1,18,-0.8294625735751531,1.2957977938639158,-2.125260367439069,1325600.0,-6.25726141803827e-07,-0.625726141803827,4.0,191.0,2927.0,1037.0,574.0,151.0
1626170,Jerian Grant,2015,19,1,19,2.012108481011659,1.7169155203806519,0.2951929606310071,1266000.0,1.5893431919523372e-06,1.589343191952337,5.0,279.0,4998.0,1692.0,529.0,805.0
1626153,Delon Wright,2015,20,1,20,-0.7395925658929362,0.42858825668858747,-1.1681808225815238,1215300.0,-6.085678975503466e-07,-0.6085678975503467,4.0,149.0,2910.0,1124.0,424.0,426.0
1626147,Justin Anderson,2015,21,1,21,-1.3729041057375904,2.1949037398820344,-3.5678078456196247,1166700.0,-1.1767413265943176e-06,-1.1767413265943176,3.0,168.0,2393.0,976.0,470.0,120.0
1626171,Bobby Portis,2015,22,1,22,1.7147880836315519,0.1850630339177511,1.5297250497138009,1120100.0,1.530924099305019e-06,1.530924099305019,4.0,227.0,4514.0,2237.0,1373.0,253.0
1626178,Rondae Hollis-Jefferson,2015,23,1,23,4.0500764156910805,0.8341716057807225,3.215904809910358,1075300.0,3.766461839199368e-06,3.766461839199368,5.0,294.0,6653.0,2733.0,1658.0,566.0
1626145,Tyus Jones,2015,24,1,24,3.0066645677534565,0.4861859308351865,2.52047863691827,1032200.0,2.91287014895704e-06,2.91287014895704,5.0,312.0,5606.0,1733.0,483.0,1108.0
1626185,Jarell Martin,2015,25,1,25,-0.8971903794690292,-0.40273951461954993,-0.4944508648494793,991000.0,-9.053384252966995e-07,-0.9053384252966995,4.0,184.0,2927.0,998.0,639.0,114.0
1626221,Nikola Milutinov,2015,26,1,26,-4.645271505810585,0.8767131306301804,-5.521984636440765,958100.0,-4.848420317096947e-06,-4.848420317096947,0.0,0.0,0.0,0.0,0.0,0.0
1626204,Larry Nance Jr.,2015,27,1,27,0.5206636362083862,1.417854825387009,-0.8971911891786227,930500.0,5.59552537569464e-07,0.559552537569464,3.0,192.0,4129.0,1371.0,1133.0,222.0
1626154,RJ Hunter,2015,28,1,28,-4.028694202092234,0.4260862663827283,-4.454780468474962,924800.0,-4.356286983231222e-06,-4.3562869832312225,4.0,45.0,395.0,133.0,46.0,19.0
1626191,Chris McCullough,2015,29,1,29,-3.777642239991178,-0.31484615659863735,-3.462796083392541,918000.0,-4.115078692800848e-06,-4.115078692800847,3.0,59.0,532.0,194.0,112.0,15.0
1626172,Kevon Looney,2015,30,1,30,-0.1004181718021134,0.8805305586342472,-0.9809487304363607,911400.0,-1.101801314484457e-07,-0.1101801314484457,5.0,224.0,3121.0,979.0,832.0,214.0
1626224,Cedi Osman,2015,31,2,1,4.44692568542975,-1.0732534758621908,5.52017916129194,,,,5.0,327.0,8000.0,3269.0,1055.0,699.0
